cityCode;cityName;cityNameNoAccents
2200806;Antônio Almeida;Antonio Almeida
2200905;Aroazes;Aroazes
2200954;Aroeiras do Itaim;Aroeiras do Itaim
2201002;Arraial;Arraial
2201051;Assunção do Piauí;Assuncao do Piaui
2201101;Avelino Lopes;Avelino Lopes
2201150;Baixa Grande do Ribeiro;Baixa Grande do Ribeiro
2201176;Barra D'Alcântara;Barra D'Alcantara
2201200;Barras;Barras
2201309;Barreiras do Piauí;Barreiras do Piaui
2201408;Barro Duro;Barro Duro
2201507;Batalha;Batalha
2201556;Bela Vista do Piauí;Bela Vista do Piaui
2201572;Belém do Piauí;Belem do Piaui
2201606;Beneditinos;Beneditinos
2201705;Bertolínia;Bertolinia
2201739;Betânia do Piauí;Betania do Piaui
2201770;Boa Hora;Boa Hora
2201804;Bocaina;Bocaina
2201903;Bom Jesus;Bom Jesus
2201919;Bom Princípio do Piauí;Bom Principio do Piaui
2201929;Bonfim do Piauí;Bonfim do Piaui
2201945;Boqueirão do Piauí;Boqueirao do Piaui
2201960;Brasileira;Brasileira
2201988;Brejo do Piauí;Brejo do Piaui
2202000;Buriti dos Lopes;Buriti dos Lopes
2202026;Buriti dos Montes;Buriti dos Montes
2202059;Cabeceiras do Piauí;Cabeceiras do Piaui
2202075;Cajazeiras do Piauí;Cajazeiras do Piaui
2202083;Cajueiro da Praia;Cajueiro da Praia
2202091;Caldeirão Grande do Piauí;Caldeirao Grande do Piaui
2202109;Campinas do Piauí;Campinas do Piaui
2202117;Campo Alegre do Fidalgo;Campo Alegre do Fidalgo
2202133;Campo Grande do Piauí;Campo Grande do Piaui
2202174;Campo Largo do Piauí;Campo Largo do Piaui
2202208;Campo Maior;Campo Maior
2202251;Canavieira;Canavieira
2202307;Canto do Buriti;Canto do Buriti
2202406;Capitão de Campos;Capitao de Campos
2202455;Capitão Gervásio Oliveira;Capitao Gervasio Oliveira
2202505;Caracol;Caracol
2202539;Caraúbas do Piauí;Caraubas do Piaui
2202554;Caridade do Piauí;Caridade do Piaui
2202604;Castelo do Piauí;Castelo do Piaui
2202653;Caxingó;Caxingo
2202703;Cocal;Cocal
2202711;Cocal de Telha;Cocal de Telha
2202729;Cocal dos Alves;Cocal dos Alves
2202737;Coivaras;Coivaras
2202752;Colônia do Gurguéia;Colonia do Gurgueia
2202778;Colônia do Piauí;Colonia do Piaui
2202802;Conceição do Canindé;Conceicao do Caninde
2202851;Coronel José Dias;Coronel Jose Dias
2202901;Corrente;Corrente
2203008;Cristalândia do Piauí;Cristalandia do Piaui
2203107;Cristino Castro;Cristino Castro
2203206;Curimatá;Curimata
2203230;Currais;Currais
2203271;Curral Novo do Piauí;Curral Novo do Piaui
2203255;Curralinhos;Curralinhos
2203305;Demerval Lobão;Demerval Lobao
2203354;Dirceu Arcoverde;Dirceu Arcoverde
2203404;Dom Expedito Lopes;Dom Expedito Lopes
2203453;Dom Inocêncio;Dom Inocencio
2203420;Domingos Mourão;Domingos Mourao
2203503;Elesbão Veloso;Elesbao Veloso
2203602;Eliseu Martins;Eliseu Martins
2203701;Esperantina;Esperantina
2203750;Fartura do Piauí;Fartura do Piaui
2203800;Flores do Piauí;Flores do Piaui
2203859;Floresta do Piauí;Floresta do Piaui
2203909;Floriano;Floriano
2204006;Francinópolis;Francinopolis
2204105;Francisco Ayres;Francisco Ayres
2204154;Francisco Macedo;Francisco Macedo
2204204;Francisco Santos;Francisco Santos
2204303;Fronteiras;Fronteiras
2204352;Geminiano;Geminiano
2204402;Gilbués;Gilbues
2204501;Guadalupe;Guadalupe
2204550;Guaribas;Guaribas
2204600;Hugo Napoleão;Hugo Napoleao
2204659;Ilha Grande;Ilha Grande
2204709;Inhuma;Inhuma
2204808;Ipiranga do Piauí;Ipiranga do Piaui
2204907;Isaías Coelho;Isaias Coelho
2205003;Itainópolis;Itainopolis
2205102;Itaueira;Itaueira
2205151;Jacobina do Piauí;Jacobina do Piaui
2205201;Jaicós;Jaicos
2205250;Jardim do Mulato;Jardim do Mulato
2205276;Jatobá do Piauí;Jatoba do Piaui
2205300;Jerumenha;Jerumenha
2205359;João Costa;Joao Costa
2205409;Joaquim Pires;Joaquim Pires
2205458;Joca Marques;Joca Marques
2205508;José de Freitas;Jose de Freitas
2205516;Juazeiro do Piauí;Juazeiro do Piaui
2205524;Júlio Borges;Julio Borges
2205532;Jurema;Jurema
2205557;Lagoa Alegre;Lagoa Alegre
2205573;Lagoa de São Francisco;Lagoa de Sao Francisco
2205565;Lagoa do Barro do Piauí;Lagoa do Barro do Piaui
2205581;Lagoa do Piauí;Lagoa do Piaui
2205599;Lagoa do Sítio;Lagoa do Sitio
2205540;Lagoinha do Piauí;Lagoinha do Piaui
2205607;Landri Sales;Landri Sales
2205706;Luís Correia;Luis Correia
2205805;Luzilândia;Luzilandia
2205854;Madeiro;Madeiro
2205904;Manoel Emídio;Manoel Emidio
2205953;Marcolândia;Marcolandia
2206001;Marcos Parente;Marcos Parente
2206050;Massapê do Piauí;Massape do Piaui
2206100;Matias Olímpio;Matias Olimpio
2206209;Miguel Alves;Miguel Alves
2206308;Miguel Leão;Miguel Leao
2206357;Milton Brandão;Milton Brandao
2206407;Monsenhor Gil;Monsenhor Gil
2206506;Monsenhor Hipólito;Monsenhor Hipolito
2206605;Monte Alegre do Piauí;Monte Alegre do Piaui
2206654;Morro Cabeça no Tempo;Morro Cabeca no Tempo
2206670;Morro do Chapéu do Piauí;Morro do Chapeu do Piaui
2206696;Murici dos Portelas;Murici dos Portelas
2206704;Nazaré do Piauí;Nazare do Piaui
2206720;Nazária;Nazaria
2206753;Nossa Senhora de Nazaré;Nossa Senhora de Nazare
2206803;Nossa Senhora dos Remédios;Nossa Senhora dos Remedios
2207959;Nova Santa Rita;Nova Santa Rita
2206902;Novo Oriente do Piauí;Novo Oriente do Piaui
2206951;Novo Santo Antônio;Novo Santo Antonio
2207009;Oeiras;Oeiras
2207108;Olho D'Água do Piauí;Olho D'Agua do Piaui
2207207;Padre Marcos;Padre Marcos
2207306;Paes Landim;Paes Landim
2207355;Pajeú do Piauí;Pajeu do Piaui
2207405;Palmeira do Piauí;Palmeira do Piaui
2207504;Palmeirais;Palmeirais
2207553;Paquetá;Paqueta
2207603;Parnaguá;Parnagua
2207702;Parnaíba;Parnaiba
2207751;Passagem Franca do Piauí;Passagem Franca do Piaui
2207777;Patos do Piauí;Patos do Piaui
2207793;Pau D'Arco do Piauí;Pau D'Arco do Piaui
2207801;Paulistana;Paulistana
2207850;Pavussu;Pavussu
2207900;Pedro II;Pedro II
2207934;Pedro Laurentino;Pedro Laurentino
2208007;Picos;Picos
2208106;Pimenteiras;Pimenteiras
2208205;Pio IX;Pio IX
2208304;Piracuruca;Piracuruca
2208403;Piripiri;Piripiri
2208502;Porto;Porto
2208551;Porto Alegre do Piauí;Porto Alegre do Piaui
2208601;Prata do Piauí;Prata do Piaui
2208650;Queimada Nova;Queimada Nova
2208700;Redenção do Gurguéia;Redencao do Gurgueia
2208809;Regeneração;Regeneracao
2208858;Riacho Frio;Riacho Frio
2208874;Ribeira do Piauí;Ribeira do Piaui
2208908;Ribeiro Gonçalves;Ribeiro Goncalves
2209005;Rio Grande do Piauí;Rio Grande do Piaui
2209104;Santa Cruz do Piauí;Santa Cruz do Piaui
2209153;Santa Cruz dos Milagres;Santa Cruz dos Milagres
2209203;Santa Filomena;Santa Filomena
2209302;Santa Luz;Santa Luz
2209377;Santa Rosa do Piauí;Santa Rosa do Piaui
2209351;Santana do Piauí;Santana do Piaui
2209401;Santo Antônio de Lisboa;Santo Antonio de Lisboa
2209450;Santo Antônio dos Milagres;Santo Antonio dos Milagres
2209500;Santo Inácio do Piauí;Santo Inacio do Piaui
2209559;São Braz do Piauí;Sao Braz do Piaui
2209609;São Félix do Piauí;Sao Felix do Piaui
2209658;São Francisco de Assis do Piauí;Sao Francisco de Assis do Piaui
2209708;São Francisco do Piauí;Sao Francisco do Piaui
2209757;São Gonçalo do Gurguéia;Sao Goncalo do Gurgueia
2209807;São Gonçalo do Piauí;Sao Goncalo do Piaui
2209856;São João da Canabrava;Sao Joao da Canabrava
2209872;São João da Fronteira;Sao Joao da Fronteira
2209906;São João da Serra;Sao Joao da Serra
2209955;São João da Varjota;Sao Joao da Varjota
2209971;São João do Arraial;Sao Joao do Arraial
2210003;São João do Piauí;Sao Joao do Piaui
2210052;São José do Divino;Sao Jose do Divino
2210102;São José do Peixe;Sao Jose do Peixe
2210201;São José do Piauí;Sao Jose do Piaui
2210300;São Julião;Sao Juliao
2210359;São Lourenço do Piauí;Sao Lourenco do Piaui
2210375;São Luis do Piauí;Sao Luis do Piaui
2210383;São Miguel da Baixa Grande;Sao Miguel da Baixa Grande
2210391;São Miguel do Fidalgo;Sao Miguel do Fidalgo
2210409;São Miguel do Tapuio;Sao Miguel do Tapuio
2210508;São Pedro do Piauí;Sao Pedro do Piaui
2210607;São Raimundo Nonato;Sao Raimundo Nonato
2210623;Sebastião Barros;Sebastiao Barros
2210631;Sebastião Leal;Sebastiao Leal
2210656;Sigefredo Pacheco;Sigefredo Pacheco
2210706;Simões;Simoes
2210805;Simplício Mendes;Simplicio Mendes
2210904;Socorro do Piauí;Socorro do Piaui
2210938;Sussuapara;Sussuapara
2210953;Tamboril do Piauí;Tamboril do Piaui
2210979;Tanque do Piauí;Tanque do Piaui
2211001;Teresina;Teresina
2211100;União;Uniao
2211209;Uruçuí;Urucui
2211308;Valença do Piauí;Valenca do Piaui
2211357;Várzea Branca;Varzea Branca
2211407;Várzea Grande;Varzea Grande
2211506;Vera Mendes;Vera Mendes
2211605;Vila Nova do Piauí;Vila Nova do Piaui
2211704;Wall Ferraz;Wall Ferraz
2300101;Abaiara;Abaiara
2300150;Acarape;Acarape
2300200;Acaraú;Acarau
2300309;Acopiara;Acopiara
2300408;Aiuaba;Aiuaba
2300507;Alcântaras;Alcantaras
2300606;Altaneira;Altaneira
2300705;Alto Santo;Alto Santo
2300754;Amontada;Amontada
2300804;Antonina do Norte;Antonina do Norte
2300903;Apuiarés;Apuiares
2301000;Aquiraz;Aquiraz
2301109;Aracati;Aracati
2301208;Aracoiaba;Aracoiaba
2301257;Ararendá;Ararenda
2301307;Araripe;Araripe
2301406;Aratuba;Aratuba
2301505;Arneiroz;Arneiroz
2301604;Assaré;Assare
2301703;Aurora;Aurora
2301802;Baixio;Baixio
2301851;Banabuiú;Banabuiu
2301901;Barbalha;Barbalha
2301950;Barreira;Barreira
2302008;Barro;Barro
2302057;Barroquinha;Barroquinha
2302107;Baturité;Baturite
2302206;Beberibe;Beberibe
2302305;Bela Cruz;Bela Cruz
2302404;Boa Viagem;Boa Viagem
2302503;Brejo Santo;Brejo Santo
2302602;Camocim;Camocim
2302701;Campos Sales;Campos Sales
2302800;Canindé;Caninde
2302909;Capistrano;Capistrano
2303006;Caridade;Caridade
2303105;Cariré;Carire
2303204;Caririaçu;Caririacu
2303303;Cariús;Carius
2303402;Carnaubal;Carnaubal
2303501;Cascavel;Cascavel
2303600;Catarina;Catarina
2303659;Catunda;Catunda
2303709;Caucaia;Caucaia
2303808;Cedro;Cedro
2303907;Chaval;Chaval
2303931;Choró;Choro
2303956;Chorozinho;Chorozinho
2304004;Coreaú;Coreau
2304103;Crateús;Crateus
2304202;Crato;Crato
2304236;Croatá;Croata
2304251;Cruz;Cruz
2304269;Deputado Irapuan Pinheiro;Deputado Irapuan Pinheiro
2304277;Ererê;Erere
2304285;Eusébio;Eusebio
2304301;Farias Brito;Farias Brito
2304350;Forquilha;Forquilha
2304400;Fortaleza;Fortaleza
2304459;Fortim;Fortim
2304509;Frecheirinha;Frecheirinha
2304608;General Sampaio;General Sampaio
2304657;Graça;Graca
2304707;Granja;Granja
2304806;Granjeiro;Granjeiro
2304905;Groaíras;Groairas
2304954;Guaiúba;Guaiuba
2305001;Guaraciaba do Norte;Guaraciaba do Norte
2305100;Guaramiranga;Guaramiranga
2305209;Hidrolândia;Hidrolandia
2305233;Horizonte;Horizonte
2305266;Ibaretama;Ibaretama
2305308;Ibiapina;Ibiapina
2305332;Ibicuitinga;Ibicuitinga
2305357;Icapuí;Icapui
2305407;Icó;Ico
2305506;Iguatu;Iguatu
2305605;Independência;Independencia
2305654;Ipaporanga;Ipaporanga
2305704;Ipaumirim;Ipaumirim
2305803;Ipu;Ipu
2305902;Ipueiras;Ipueiras
2306009;Iracema;Iracema
2306108;Irauçuba;Iraucuba
2306207;Itaiçaba;Itaicaba
2306256;Itaitinga;Itaitinga
2306306;Itapajé;Itapaje
2306405;Itapipoca;Itapipoca
2306504;Itapiúna;Itapiuna
2306553;Itarema;Itarema
2306603;Itatira;Itatira
2306702;Jaguaretama;Jaguaretama
2306801;Jaguaribara;Jaguaribara
2306900;Jaguaribe;Jaguaribe
2307007;Jaguaruana;Jaguaruana
2307106;Jardim;Jardim
2307205;Jati;Jati
2307254;Jijoca de Jericoacoara;Jijoca de Jericoacoara
2307304;Juazeiro do Norte;Juazeiro do Norte
2307403;Jucás;Jucas
2307502;Lavras da Mangabeira;Lavras da Mangabeira
2307601;Limoeiro do Norte;Limoeiro do Norte
2307635;Madalena;Madalena
2307650;Maracanaú;Maracanau
2307700;Maranguape;Maranguape
2307809;Marco;Marco
2307908;Martinópole;Martinopole
2308005;Massapê;Massape
2308104;Mauriti;Mauriti
2308203;Meruoca;Meruoca
2308302;Milagres;Milagres
2308351;Milhã;Milha
2308377;Miraíma;Miraima
2308401;Missão Velha;Missao Velha
2308500;Mombaça;Mombaca
2308609;Monsenhor Tabosa;Monsenhor Tabosa
2308708;Morada Nova;Morada Nova
2308807;Moraújo;Moraujo
2308906;Morrinhos;Morrinhos
2309003;Mucambo;Mucambo
2309102;Mulungu;Mulungu
2309201;Nova Olinda;Nova Olinda
2309300;Nova Russas;Nova Russas
2309409;Novo Oriente;Novo Oriente
2309458;Ocara;Ocara
2309508;Orós;Oros
2309607;Pacajus;Pacajus
2309706;Pacatuba;Pacatuba
2309805;Pacoti;Pacoti
2309904;Pacujá;Pacuja
2310001;Palhano;Palhano
2310100;Palmácia;Palmacia
2310209;Paracuru;Paracuru
2310258;Paraipaba;Paraipaba
2310308;Parambu;Parambu
2310407;Paramoti;Paramoti
2310506;Pedra Branca;Pedra Branca
2310605;Penaforte;Penaforte
2310704;Pentecoste;Pentecoste
2310803;Pereiro;Pereiro
2310852;Pindoretama;Pindoretama
2310902;Piquet Carneiro;Piquet Carneiro
2310951;Pires Ferreira;Pires Ferreira
2311009;Poranga;Poranga
2311108;Porteiras;Porteiras
2311207;Potengi;Potengi
2311231;Potiretama;Potiretama
2311264;Quiterianópolis;Quiterianopolis
2311306;Quixadá;Quixada
2311355;Quixelô;Quixelo
2311405;Quixeramobim;Quixeramobim
2311504;Quixeré;Quixere
2311603;Redenção;Redencao
2311702;Reriutaba;Reriutaba
2311801;Russas;Russas
2311900;Saboeiro;Saboeiro
2311959;Salitre;Salitre
2312205;Santa Quitéria;Santa Quiteria
2312007;Santana do Acaraú;Santana do Acarau
2312106;Santana do Cariri;Santana do Cariri
2312304;São Benedito;Sao Benedito
2312403;São Gonçalo do Amarante;Sao Goncalo do Amarante
2312502;São João do Jaguaribe;Sao Joao do Jaguaribe
2312601;São Luís do Curu;Sao Luis do Curu
2312700;Senador Pompeu;Senador Pompeu
2312809;Senador Sá;Senador Sa
2312908;Sobral;Sobral
2313005;Solonópole;Solonopole
2313104;Tabuleiro do Norte;Tabuleiro do Norte
2313203;Tamboril;Tamboril
2313252;Tarrafas;Tarrafas
2313302;Tauá;Taua
2313351;Tejuçuoca;Tejucuoca
2313401;Tianguá;Tiangua
2313500;Trairi;Trairi
2313559;Tururu;Tururu
2313609;Ubajara;Ubajara
2313708;Umari;Umari
2313757;Umirim;Umirim
2313807;Uruburetama;Uruburetama
2313906;Uruoca;Uruoca
2313955;Varjota;Varjota
2314003;Várzea Alegre;Varzea Alegre
2314102;Viçosa do Ceará;Vicosa do Ceara
2400109;Acari;Acari
2400208;Açu;Acu
2400307;Afonso Bezerra;Afonso Bezerra
2400406;Água Nova;Agua Nova
2400505;Alexandria;Alexandria
2400604;Almino Afonso;Almino Afonso
2400703;Alto do Rodrigues;Alto do Rodrigues
2400802;Angicos;Angicos
2400901;Antônio Martins;Antonio Martins
2401008;Apodi;Apodi
2401107;Areia Branca;Areia Branca
2401206;Arês;Ares
2401305;Augusto Severo;Augusto Severo
2401404;Baía Formosa;Baia Formosa
2401453;Baraúna;Barauna
2401503;Barcelona;Barcelona
2401602;Bento Fernandes;Bento Fernandes
2401651;Bodó;Bodo
2401701;Bom Jesus;Bom Jesus
2401800;Brejinho;Brejinho
2401859;Caiçara do Norte;Caicara do Norte
2401909;Caiçara do Rio do Vento;Caicara do Rio do Vento
2402006;Caicó;Caico
2402105;Campo Redondo;Campo Redondo
2402204;Canguaretama;Canguaretama
2402303;Caraúbas;Caraubas
2402402;Carnaúba dos Dantas;Carnauba dos Dantas
2402501;Carnaubais;Carnaubais
2402600;Ceará-Mirim;Ceara-Mirim
2402709;Cerro Corá;Cerro Cora
2402808;Coronel Ezequiel;Coronel Ezequiel
2402907;Coronel João Pessoa;Coronel Joao Pessoa
2403004;Cruzeta;Cruzeta
2403103;Currais Novos;Currais Novos
2403202;Doutor Severiano;Doutor Severiano
2403301;Encanto;Encanto
2403400;Equador;Equador
2403509;Espírito Santo;Espirito Santo
2403608;Extremoz;Extremoz
2403707;Felipe Guerra;Felipe Guerra
2403756;Fernando Pedroza;Fernando Pedroza
2403806;Florânia;Florania
2403905;Francisco Dantas;Francisco Dantas
2404002;Frutuoso Gomes;Frutuoso Gomes
2404101;Galinhos;Galinhos
2404200;Goianinha;Goianinha
2404309;Governador Dix-Sept Rosado;Governador Dix-Sept Rosado
2404408;Grossos;Grossos
2404507;Guamaré;Guamare
2404606;Ielmo Marinho;Ielmo Marinho
2404705;Ipanguaçu;Ipanguacu
2404804;Ipueira;Ipueira
2404853;Itajá;Itaja
2404903;Itaú;Itau
2405009;Jaçanã;Jacana
2405108;Jandaíra;Jandaira
2405207;Janduís;Janduis
2405306;Januário Cicco;Januario Cicco
2405405;Japi;Japi
2405504;Jardim de Angicos;Jardim de Angicos
2405603;Jardim de Piranhas;Jardim de Piranhas
2405702;Jardim do Seridó;Jardim do Serido
2405801;João Câmara;Joao Camara
2405900;João Dias;Joao Dias
2406007;José da Penha;Jose da Penha
2406106;Jucurutu;Jucurutu
2406155;Jundiá;Jundia
2406205;Lagoa d'Anta;Lagoa d'Anta
2406304;Lagoa de Pedras;Lagoa de Pedras
2406403;Lagoa de Velhos;Lagoa de Velhos
2406502;Lagoa Nova;Lagoa Nova
2406601;Lagoa Salgada;Lagoa Salgada
2406700;Lajes;Lajes
2406809;Lajes Pintadas;Lajes Pintadas
2406908;Lucrécia;Lucrecia
2407005;Luís Gomes;Luis Gomes
2407104;Macaíba;Macaiba
2407203;Macau;Macau
2407252;Major Sales;Major Sales
2407302;Marcelino Vieira;Marcelino Vieira
2407401;Martins;Martins
2407500;Maxaranguape;Maxaranguape
2407609;Messias Targino;Messias Targino
2407708;Montanhas;Montanhas
2407807;Monte Alegre;Monte Alegre
2407906;Monte das Gameleiras;Monte das Gameleiras
2408003;Mossoró;Mossoro
2408102;Natal;Natal
2408201;Nísia Floresta;Nisia Floresta
2408300;Nova Cruz;Nova Cruz
2408409;Olho d'Água do Borges;Olho d'Agua do Borges
2408508;Ouro Branco;Ouro Branco
2408607;Paraná;Parana
2408706;Paraú;Parau
2408805;Parazinho;Parazinho
2408904;Parelhas;Parelhas
2403251;Parnamirim;Parnamirim
2409100;Passa e Fica;Passa e Fica
2409209;Passagem;Passagem
2409308;Patu;Patu
2409407;Pau dos Ferros;Pau dos Ferros
2409506;Pedra Grande;Pedra Grande
2409605;Pedra Preta;Pedra Preta
2409704;Pedro Avelino;Pedro Avelino
2409803;Pedro Velho;Pedro Velho
2409902;Pendências;Pendencias
2410009;Pilões;Piloes
2410108;Poço Branco;Poco Branco
2410207;Portalegre;Portalegre
2410256;Porto do Mangue;Porto do Mangue
2410405;Pureza;Pureza
2410504;Rafael Fernandes;Rafael Fernandes
2410603;Rafael Godeiro;Rafael Godeiro
2410702;Riacho da Cruz;Riacho da Cruz
2410801;Riacho de Santana;Riacho de Santana
2410900;Riachuelo;Riachuelo
2408953;Rio do Fogo;Rio do Fogo
2411007;Rodolfo Fernandes;Rodolfo Fernandes
2411106;Ruy Barbosa;Ruy Barbosa
2411205;Santa Cruz;Santa Cruz
2409332;Santa Maria;Santa Maria
2411403;Santana do Matos;Santana do Matos
2411429;Santana do Seridó;Santana do Serido
2411502;Santo Antônio;Santo Antonio
2411601;São Bento do Norte;Sao Bento do Norte
2411700;São Bento do Trairí;Sao Bento do Trairi
2411809;São Fernando;Sao Fernando
2411908;São Francisco do Oeste;Sao Francisco do Oeste
2412005;São Gonçalo do Amarante;Sao Goncalo do Amarante
2412104;São João do Sabugi;Sao Joao do Sabugi
2412203;São José de Mipibu;Sao Jose de Mipibu
2412302;São José do Campestre;Sao Jose do Campestre
2412401;São José do Seridó;Sao Jose do Serido
2412500;São Miguel;Sao Miguel
2412559;São Miguel do Gostoso;Sao Miguel do Gostoso
2412609;São Paulo do Potengi;Sao Paulo do Potengi
2412708;São Pedro;Sao Pedro
2412807;São Rafael;Sao Rafael
2412906;São Tomé;Sao Tome
2413003;São Vicente;Sao Vicente
2413102;Senador Elói de Souza;Senador Eloi de Souza
2413201;Senador Georgino Avelino;Senador Georgino Avelino
2410306;Serra Caiada;Serra Caiada
2413300;Serra de São Bento;Serra de Sao Bento
2413359;Serra do Mel;Serra do Mel
2413409;Serra Negra do Norte;Serra Negra do Norte
2413508;Serrinha;Serrinha
2413557;Serrinha dos Pintos;Serrinha dos Pintos
2413607;Severiano Melo;Severiano Melo
2413706;Sítio Novo;Sitio Novo
2413805;Taboleiro Grande;Taboleiro Grande
2413904;Taipu;Taipu
2414001;Tangará;Tangara
2414100;Tenente Ananias;Tenente Ananias
2414159;Tenente Laurentino Cruz;Tenente Laurentino Cruz
2411056;Tibau;Tibau
2414209;Tibau do Sul;Tibau do Sul
2414308;Timbaúba dos Batistas;Timbauba dos Batistas
2414407;Touros;Touros
2414456;Triunfo Potiguar;Triunfo Potiguar
2414506;Umarizal;Umarizal
2414605;Upanema;Upanema
2414704;Várzea;Varzea
2414753;Venha-Ver;Venha-Ver
2414803;Vera Cruz;Vera Cruz
2414902;Viçosa;Vicosa
2415008;Vila Flor;Vila Flor
2500106;Água Branca;Agua Branca
2500205;Aguiar;Aguiar
2500304;Alagoa Grande;Alagoa Grande
2500403;Alagoa Nova;Alagoa Nova
2500502;Alagoinha;Alagoinha
2500536;Alcantil;Alcantil
2500577;Algodão de Jandaíra;Algodao de Jandaira
2500601;Alhandra;Alhandra
2500734;Amparo;Amparo
2500775;Aparecida;Aparecida
2500809;Araçagi;Aracagi
2500908;Arara;Arara
2501005;Araruna;Araruna
2501104;Areia;Areia
2501153;Areia de Baraúnas;Areia de Baraunas
2501203;Areial;Areial
2501302;Aroeiras;Aroeiras
2501351;Assunção;Assuncao
2501401;Baía da Traição;Baia da Traicao
2501500;Bananeiras;Bananeiras
2501534;Baraúna;Barauna
2501609;Barra de Santa Rosa;Barra de Santa Rosa
2501575;Barra de Santana;Barra de Santana
2501708;Barra de São Miguel;Barra de Sao Miguel
2501807;Bayeux;Bayeux
2501906;Belém;Belem
2502003;Belém do Brejo do Cruz;Belem do Brejo do Cruz
2502052;Bernardino Batista;Bernardino Batista
2502102;Boa Ventura;Boa Ventura
2502151;Boa Vista;Boa Vista
2502201;Bom Jesus;Bom Jesus
2502300;Bom Sucesso;Bom Sucesso
2502409;Bonito de Santa Fé;Bonito de Santa Fe
2502508;Boqueirão;Boqueirao
2502706;Borborema;Borborema
2502805;Brejo do Cruz;Brejo do Cruz
